from_stop_id,from_trip_id,to_stop_id,to_trip_id,transfer_type
NSR:Quay:102566,SKY:ServiceJourney:302-178191-16974043,NSR:Quay:102565,SKY:ServiceJourney:300E-178191-16973925,1
NSR:Quay:55121,SKY:ServiceJourney:445-180503-17087176,NSR:Quay:55121,SKY:ServiceJourney:424-180503-17086744,1
NSR:Quay:49625,SKY:ServiceJourney:602-179592-15993343,NSR:Quay:49626,SKY:ServiceJourney:610-179592-15993481,1
NSR:Quay:57719,SKY:ServiceJourney:910-179341-17163403,NSR:Quay:57719,SKY:ServiceJourney:900-179341-17163296,1
NSR:Quay:50561,SKY:ServiceJourney:450-178551-17092934,NSR:Quay:108893,SKY:ServiceJourney:458-178551-17093507,1
NSR:Quay:58338,SKY:ServiceJourney:310-171529-15768285,NSR:Quay:58338,SKY:ServiceJourney:300-171529-15768174,1
NSR:Quay:56025,SKY:ServiceJourney:324-179219-17155863,NSR:Quay:56024,SKY:ServiceJourney:320-179219-17155822,1
NSR:Quay:49625,SKY:ServiceJourney:610-179596-15993401,NSR:Quay:49626,SKY:ServiceJourney:601-179596-15993571,1
NSR:Quay:58338,SKY:ServiceJourney:310-179219-17155680,NSR:Quay:58338,SKY:ServiceJourney:300-179219-17155495,1
NSR:Quay:56538,SKY:ServiceJourney:499-180507-17087344,NSR:Quay:56538,SKY:ServiceJourney:495-180507-17087428,1
NSR:Quay:53046,SKY:ServiceJourney:484-180507-17087780,NSR:Quay:53047,SKY:ServiceJourney:495-180507-17087453,1
NSR:Quay:58337,SKY:ServiceJourney:300E-179276-17158368,NSR:Quay:58336,SKY:ServiceJourney:310-179276-16817406,1
NSR:Quay:58351,SKY:ServiceJourney:312-179276-16814348,NSR:Quay:58351,SKY:ServiceJourney:310-179276-16817380,1
NSR:Quay:57144,SKY:ServiceJourney:340-178191-16974269,NSR:Quay:57143,SKY:ServiceJourney:345-178191-16973902,1
NSR:Quay:54056,SKY:ServiceJourney:945-180011-17157165,NSR:Quay:54056,SKY:ServiceJourney:925-180011-17305447,1
NSR:Quay:58338,SKY:ServiceJourney:313-179580-16974096,NSR:Quay:58338,SKY:ServiceJourney:300-179580-16974026,1
NSR:Quay:49644,SKY:ServiceJourney:606-179588-15993531,NSR:Quay:49644,SKY:ServiceJourney:610-179588-15993477,1
NSR:Quay:53046,SKY:ServiceJourney:482-180505-17087734,NSR:Quay:53043,SKY:ServiceJourney:485-180505-17087874,1
NSR:Quay:49625,SKY:ServiceJourney:600-180550-17137078,NSR:Quay:49626,SKY:ServiceJourney:602-180550-17138558,1
NSR:Quay:51427,SKY:ServiceJourney:620-175851-16409955,NSR:Quay:51427,SKY:ServiceJourney:700-175851-16410271,1
NSR:Quay:49644,SKY:ServiceJourney:606-179053-17138375,NSR:Quay:49644,SKY:ServiceJourney:610-179053-17138484,1
NSR:Quay:53541,SKY:ServiceJourney:945-179094-17299383,NSR:Quay:53541,SKY:ServiceJourney:990-179094-16407125,1
NSR:Quay:52078,SKY:ServiceJourney:479-178712-17093360,NSR:Quay:52077,SKY:ServiceJourney:460-178712-17092864,1
NSR:Quay:53047,SKY:ServiceJourney:499-180501-17087358,NSR:Quay:53044,SKY:ServiceJourney:490-180501-17086940,1
NSR:Quay:49625,SKY:ServiceJourney:600-179594-16995097,NSR:Quay:49626,SKY:ServiceJourney:602-179594-15993355,1
NSR:Quay:51886,SKY:ServiceJourney:50E-179053-17137654,NSR:Quay:51886,SKY:ServiceJourney:53-179053-17137340,1
NSR:Quay:49625,SKY:ServiceJourney:603-180400-17336986,NSR:Quay:49626,SKY:ServiceJourney:600-180400-17335713,1
NSR:Quay:49644,SKY:ServiceJourney:600-178884-16995404,NSR:Quay:49644,SKY:ServiceJourney:610-178884-16807038,1
NSR:Quay:53044,SKY:ServiceJourney:493-180505-17087597,NSR:Quay:53043,SKY:ServiceJourney:484-180505-17087805,1
NSR:Quay:54056,SKY:ServiceJourney:945-180708-17157158,NSR:Quay:54056,SKY:ServiceJourney:990-180708-16407106,1
NSR:Quay:51885,SKY:ServiceJourney:53-179053-17137309,NSR:Quay:51885,SKY:ServiceJourney:50E-179053-17137585,1
NSR:Quay:50146,SKY:ServiceJourney:530-179021-17136841,NSR:Quay:50146,SKY:ServiceJourney:531-179021-17136865,1
NSR:Quay:58338,SKY:ServiceJourney:310-180314-17305889,NSR:Quay:58338,SKY:ServiceJourney:300-180314-17304627,1
NSR:Quay:50561,SKY:ServiceJourney:455-180479-17339911,NSR:Quay:50567,SKY:ServiceJourney:450-180479-17339958,1
NSR:Quay:57612,SKY:ServiceJourney:910-179876-17273080,NSR:Quay:57612,SKY:ServiceJourney:900-179876-17257852,1
NSR:Quay:55120,SKY:ServiceJourney:441-178509-17091985,NSR:Quay:55120,SKY:ServiceJourney:460-178509-17091885,1
NSR:Quay:53043,SKY:ServiceJourney:496-180503-17087620,NSR:Quay:53043,SKY:ServiceJourney:484-180503-17087794,1
NSR:Quay:49625,SKY:ServiceJourney:610-178874-15993402,NSR:Quay:49626,SKY:ServiceJourney:607-178874-15993510,1
NSR:Quay:51886,SKY:ServiceJourney:50E-178874-15994571,NSR:Quay:51886,SKY:ServiceJourney:53-178874-16879344,1
NSR:Quay:55208,SKY:ServiceJourney:745-180704-16406523,NSR:Quay:55208,SKY:ServiceJourney:654-180704-16406425,1
NSR:Quay:49644,SKY:ServiceJourney:606-179053-17138375,NSR:Quay:49644,SKY:ServiceJourney:600-179053-17137106,1
NSR:Quay:56024,SKY:ServiceJourney:325-179219-17155303,NSR:Quay:56024,SKY:ServiceJourney:320-179219-17155822,1
NSR:Quay:53046,SKY:ServiceJourney:482-180503-17087741,NSR:Quay:53043,SKY:ServiceJourney:484-180503-17087815,1
NSR:Quay:103465,SKY:ServiceJourney:965-178245-16406998,NSR:Quay:103465,SKY:ServiceJourney:965-178245-16406999,1
NSR:Quay:53044,SKY:ServiceJourney:493-178551-17093387,NSR:Quay:53043,SKY:ServiceJourney:495-178551-17093043,1
NSR:Quay:58660,SKY:ServiceJourney:749-176045-16406544,NSR:Quay:58660,SKY:ServiceJourney:741-176045-16406497,1
NSR:Quay:50354,SKY:ServiceJourney:22-179588-15994711,NSR:Quay:50354,SKY:ServiceJourney:52-179588-15994404,1
NSR:Quay:102566,SKY:ServiceJourney:300-180314-17305802,NSR:Quay:102567,SKY:ServiceJourney:340-180314-17305954,1
NSR:Quay:57428,SKY:ServiceJourney:340-178191-16974269,NSR:Quay:57428,SKY:ServiceJourney:344-178191-16974296,1
NSR:Quay:50561,SKY:ServiceJourney:450-178551-17092940,NSR:Quay:108891,SKY:ServiceJourney:454-178551-17093321,1
NSR:Quay:51886,SKY:ServiceJourney:57-180400-17336501,NSR:Quay:51885,SKY:ServiceJourney:51-180400-17336381,1
NSR:Quay:49643,SKY:ServiceJourney:600-179602-17334462,NSR:Quay:49643,SKY:ServiceJourney:606-179602-16005720,1
NSR:Quay:51227,SKY:ServiceJourney:460-180479-17340026,NSR:Quay:51228,SKY:ServiceJourney:442-180479-17340390,1
NSR:Quay:58338,SKY:ServiceJourney:310-179219-17155699,NSR:Quay:58338,SKY:ServiceJourney:300-179219-17155496,1
NSR:Quay:51886,SKY:ServiceJourney:50E-179596-15994570,NSR:Quay:51886,SKY:ServiceJourney:53-179596-16879331,1
NSR:Quay:55388,SKY:ServiceJourney:1027-169761-15161261,NSR:Quay:55388,SKY:ServiceJourney:1027-169761-15161264,1
NSR:Quay:51228,SKY:ServiceJourney:445-178551-17087214,NSR:Quay:51228,SKY:ServiceJourney:448-178551-17093487,1
NSR:Quay:51885,SKY:ServiceJourney:53-179590-16879321,NSR:Quay:51885,SKY:ServiceJourney:50E-179590-15994586,1
NSR:Quay:51229,SKY:ServiceJourney:442-178712-17093457,NSR:Quay:51230,SKY:ServiceJourney:450-178712-17092923,1
NSR:Quay:52078,SKY:ServiceJourney:471-180505-17086729,NSR:Quay:52077,SKY:ServiceJourney:460-180505-17087041,1
NSR:Quay:51228,SKY:ServiceJourney:450-180503-17087233,NSR:Quay:51229,SKY:ServiceJourney:467-180503-17087698,1
NSR:Quay:57612,SKY:ServiceJourney:900-177298-16771067,NSR:Quay:57612,SKY:ServiceJourney:901-177298-16771064,1
NSR:Quay:53046,SKY:ServiceJourney:482-178551-17087734,NSR:Quay:53043,SKY:ServiceJourney:499-178551-17092985,1
NSR:Quay:53648,SKY:ServiceJourney:980-176045-16407035,NSR:Quay:53648,SKY:ServiceJourney:980-176045-16407038,1
NSR:Quay:49674,SKY:ServiceJourney:35-179554-16771979,NSR:Quay:49674,SKY:ServiceJourney:36-179554-16772240,1
NSR:Quay:53043,SKY:ServiceJourney:484-178712-17087797,NSR:Quay:53043,SKY:ServiceJourney:495-178712-17093074,1
NSR:Quay:56166,SKY:ServiceJourney:493-180509-17087571,NSR:Quay:56166,SKY:ServiceJourney:495-180509-17087417,1
NSR:Quay:99593,SKY:ServiceJourney:37-179548-16769404,NSR:Quay:53415,SKY:ServiceJourney:27-179548-16768355,1
NSR:Quay:56545,SKY:ServiceJourney:302-179580-16974043,NSR:Quay:56545,SKY:ServiceJourney:302-179580-16974054,1
NSR:Quay:56538,SKY:ServiceJourney:495-180507-17087474,NSR:Quay:56538,SKY:ServiceJourney:496-180507-17087615,1
NSR:Quay:56166,SKY:ServiceJourney:493-178551-17093399,NSR:Quay:56166,SKY:ServiceJourney:495-178551-17093053,1
NSR:Quay:53043,SKY:ServiceJourney:495-180479-17340199,NSR:Quay:53043,SKY:ServiceJourney:484-180479-17340083,1
NSR:Quay:53046,SKY:ServiceJourney:481-180509-17087411,NSR:Quay:53047,SKY:ServiceJourney:493-180509-17087586,1
NSR:Quay:58337,SKY:ServiceJourney:300E-179219-17155275,NSR:Quay:58336,SKY:ServiceJourney:313-179219-17155436,1
NSR:Quay:51885,SKY:ServiceJourney:53-179594-16879308,NSR:Quay:51885,SKY:ServiceJourney:50E-179594-15994533,1
NSR:Quay:58003,SKY:ServiceJourney:910-179815-17268218,NSR:Quay:58003,SKY:ServiceJourney:910-179815-17268222,1
NSR:Quay:56024,SKY:ServiceJourney:325-180314-17305942,NSR:Quay:56024,SKY:ServiceJourney:320-180314-17305845,1
NSR:Quay:102566,SKY:ServiceJourney:330-177553-15768578,NSR:Quay:102565,SKY:ServiceJourney:300-177553-15768505,1
NSR:Quay:53046,SKY:ServiceJourney:484-178551-17087779,NSR:Quay:53047,SKY:ServiceJourney:495-178551-17093058,1
NSR:Quay:49644,SKY:ServiceJourney:600-179600-16995397,NSR:Quay:49644,SKY:ServiceJourney:610-179600-16807046,1
NSR:Quay:102566,SKY:ServiceJourney:302-178191-16974043,NSR:Quay:102565,SKY:ServiceJourney:300-178191-16973968,1
NSR:Quay:102567,SKY:ServiceJourney:345-179281-17161446,NSR:Quay:102565,SKY:ServiceJourney:300-179281-17160952,1
NSR:Quay:51885,SKY:ServiceJourney:53-173492-16070931,NSR:Quay:51885,SKY:ServiceJourney:51-173492-16070874,1
NSR:Quay:51058,SKY:ServiceJourney:620-175851-16409968,NSR:Quay:51058,SKY:ServiceJourney:554-175851-16409823,1
NSR:Quay:52077,SKY:ServiceJourney:460-178551-17092808,NSR:Quay:52078,SKY:ServiceJourney:479-178551-17093368,1
NSR:Quay:56538,SKY:ServiceJourney:497-178551-17093019,NSR:Quay:56538,SKY:ServiceJourney:495-178551-17093097,1
NSR:Quay:49625,SKY:ServiceJourney:601-180550-17138334,NSR:Quay:49626,SKY:ServiceJourney:600-180550-17137021,1
NSR:Quay:49625,SKY:ServiceJourney:610-180400-17337089,NSR:Quay:49626,SKY:ServiceJourney:603-180400-17336998,1
NSR:Quay:53046,SKY:ServiceJourney:484-180501-17087783,NSR:Quay:53047,SKY:ServiceJourney:495-180501-17087437,1
NSR:Quay:58338,SKY:ServiceJourney:300-179276-17158474,NSR:Quay:58336,SKY:ServiceJourney:310-179276-16817438,1
NSR:Quay:53046,SKY:ServiceJourney:484-180503-17087811,NSR:Quay:53047,SKY:ServiceJourney:493-180503-17087588,1
NSR:Quay:102565,SKY:ServiceJourney:300-178194-16974770,NSR:Quay:102565,SKY:ServiceJourney:300E-178194-17158355,1
NSR:Quay:56024,SKY:ServiceJourney:325-179236-17156603,NSR:Quay:56024,SKY:ServiceJourney:320-179236-17156691,1
NSR:Quay:56024,SKY:ServiceJourney:325-178191-16974323,NSR:Quay:56024,SKY:ServiceJourney:320-178191-16974062,1
NSR:Quay:51058,SKY:ServiceJourney:554-180238-16409824,NSR:Quay:51058,SKY:ServiceJourney:620-180238-16409950,1
NSR:Quay:57701,SKY:ServiceJourney:749-176045-16406533,NSR:Quay:57701,SKY:ServiceJourney:925-176045-16406751,1
NSR:Quay:58338,SKY:ServiceJourney:310-178191-16974192,NSR:Quay:58338,SKY:ServiceJourney:300E-178191-16973910,1
NSR:Quay:49643,SKY:ServiceJourney:610-173492-16070482,NSR:Quay:49643,SKY:ServiceJourney:600-173492-16070516,1
NSR:Quay:51613,SKY:ServiceJourney:467-180503-17087698,NSR:Quay:51613,SKY:ServiceJourney:466-180503-17087760,1
NSR:Quay:58337,SKY:ServiceJourney:300-179281-17161010,NSR:Quay:58336,SKY:ServiceJourney:310-179281-15985440,1
NSR:Quay:58496,SKY:ServiceJourney:740-176049-16407189,NSR:Quay:58496,SKY:ServiceJourney:743-176049-16407194,1
NSR:Quay:102566,SKY:ServiceJourney:320-180331-17306149,NSR:Quay:102565,SKY:ServiceJourney:300-180331-17306114,1
NSR:Quay:54056,SKY:ServiceJourney:945-179094-17299387,NSR:Quay:54056,SKY:ServiceJourney:925-179094-17140869,1
NSR:Quay:51227,SKY:ServiceJourney:460-180509-17087070,NSR:Quay:51229,SKY:ServiceJourney:465-180509-17087535,1
NSR:Quay:52078,SKY:ServiceJourney:479-178712-17093361,NSR:Quay:52077,SKY:ServiceJourney:460-178712-17092867,1
NSR:Quay:55121,SKY:ServiceJourney:460-180509-17087092,NSR:Quay:55121,SKY:ServiceJourney:441-180509-17087128,1
NSR:Quay:50561,SKY:ServiceJourney:450-180507-17087272,NSR:Quay:108893,SKY:ServiceJourney:458-180507-17087728,1
NSR:Quay:53046,SKY:ServiceJourney:481-180501-17087410,NSR:Quay:53044,SKY:ServiceJourney:491-180501-17086788,1
NSR:Quay:50561,SKY:ServiceJourney:450-180509-17087233,NSR:Quay:50561,SKY:ServiceJourney:454-180509-17087516,1
NSR:Quay:102566,SKY:ServiceJourney:320-178194-16814380,NSR:Quay:102565,SKY:ServiceJourney:300-178194-16974680,1
NSR:Quay:53047,SKY:ServiceJourney:495-180505-17087452,NSR:Quay:53044,SKY:ServiceJourney:490-180505-17086933,1
NSR:Quay:51886,SKY:ServiceJourney:57-179594-15994208,NSR:Quay:51885,SKY:ServiceJourney:51-179594-15994495,1
NSR:Quay:102566,SKY:ServiceJourney:320-179219-17155819,NSR:Quay:102565,SKY:ServiceJourney:300-179219-17155488,1
NSR:Quay:53047,SKY:ServiceJourney:495-180505-17087441,NSR:Quay:53046,SKY:ServiceJourney:485-180505-17087904,1
NSR:Quay:99593,SKY:ServiceJourney:91-177298-16771030,NSR:Quay:53415,SKY:ServiceJourney:27-177298-16771295,1
NSR:Quay:49644,SKY:ServiceJourney:600-179600-16995398,NSR:Quay:49644,SKY:ServiceJourney:610-179600-16807032,1
NSR:Quay:58337,SKY:ServiceJourney:300E-179281-17160925,NSR:Quay:58336,SKY:ServiceJourney:313-179281-15985356,1
NSR:Quay:49625,SKY:ServiceJourney:610-180400-17337094,NSR:Quay:49626,SKY:ServiceJourney:603-180400-17337007,1
NSR:Quay:55121,SKY:ServiceJourney:445-180509-17087182,NSR:Quay:55121,SKY:ServiceJourney:441-180509-17087136,1
NSR:Quay:51885,SKY:ServiceJourney:53-178162-16971716,NSR:Quay:51885,SKY:ServiceJourney:50E-178162-16972124,1
NSR:Quay:49625,SKY:ServiceJourney:600-179588-16995106,NSR:Quay:49626,SKY:ServiceJourney:603-179588-15993565,1
NSR:Quay:56538,SKY:ServiceJourney:499-180479-17340118,NSR:Quay:56538,SKY:ServiceJourney:495-180479-17340177,1
NSR:Quay:49625,SKY:ServiceJourney:603-180400-17336985,NSR:Quay:49626,SKY:ServiceJourney:600-180400-17335721,1
NSR:Quay:51886,SKY:ServiceJourney:50E-179600-16807485,NSR:Quay:51886,SKY:ServiceJourney:53-179600-16807327,1
NSR:Quay:53046,SKY:ServiceJourney:482-178712-17087741,NSR:Quay:53043,SKY:ServiceJourney:484-178712-17087815,1
NSR:Quay:54056,SKY:ServiceJourney:945-176521-16426218,NSR:Quay:54056,SKY:ServiceJourney:990-176521-16407482,1
NSR:Quay:49778,SKY:ServiceJourney:631-175842-16419893,NSR:Quay:49778,SKY:ServiceJourney:700-175842-16420091,1
NSR:Quay:102566,SKY:ServiceJourney:301-179219-17155323,NSR:Quay:102566,SKY:ServiceJourney:320-179219-17155814,1
NSR:Quay:52078,SKY:ServiceJourney:479-180505-17086819,NSR:Quay:52077,SKY:ServiceJourney:460-180505-17087042,1
NSR:Quay:49625,SKY:ServiceJourney:610-179592-15993435,NSR:Quay:49626,SKY:ServiceJourney:601-179592-15993593,1
NSR:Quay:58338,SKY:ServiceJourney:310-179281-15985413,NSR:Quay:58338,SKY:ServiceJourney:313-179281-15985349,1
NSR:Quay:57719,SKY:ServiceJourney:900-179978-17286190,NSR:Quay:57719,SKY:ServiceJourney:910-179978-16768463,1
NSR:Quay:49644,SKY:ServiceJourney:606-173465-16069940,NSR:Quay:49644,SKY:ServiceJourney:600-173465-16069169,1
NSR:Quay:57719,SKY:ServiceJourney:910-179876-17273013,NSR:Quay:57719,SKY:ServiceJourney:900-179876-17257852,1
NSR:Quay:54417,SKY:ServiceJourney:610-178162-16973049,NSR:Quay:54417,SKY:ServiceJourney:73-178162-16972612,1
NSR:Quay:49625,SKY:ServiceJourney:600-178874-16995127,NSR:Quay:49626,SKY:ServiceJourney:607-178874-15993525,1
NSR:Quay:51228,SKY:ServiceJourney:450-178551-17092932,NSR:Quay:51228,SKY:ServiceJourney:448-178551-17093487,1
NSR:Quay:52638,SKY:ServiceJourney:700-180244-16410276,NSR:Quay:52638,SKY:ServiceJourney:632-180244-16410016,1
NSR:Quay:51228,SKY:ServiceJourney:445-178712-17087210,NSR:Quay:51229,SKY:ServiceJourney:466-178712-17093262,1
NSR:Quay:52638,SKY:ServiceJourney:700-180244-16410276,NSR:Quay:52638,SKY:ServiceJourney:632-180244-16410015,1
NSR:Quay:55053,SKY:ServiceJourney:791-180704-16406691,NSR:Quay:55053,SKY:ServiceJourney:790-180704-16406673,1
NSR:Quay:58507,SKY:ServiceJourney:312-171529-15768311,NSR:Quay:58506,SKY:ServiceJourney:310-171529-15768277,1
NSR:Quay:58338,SKY:ServiceJourney:310-178194-16975390,NSR:Quay:58338,SKY:ServiceJourney:300-178194-16974683,1
NSR:Quay:58337,SKY:ServiceJourney:300E-179219-17155278,NSR:Quay:58336,SKY:ServiceJourney:310-179219-17155747,1
NSR:Quay:49644,SKY:ServiceJourney:600-180427-17338027,NSR:Quay:49644,SKY:ServiceJourney:610-180427-17338672,1
NSR:Quay:53047,SKY:ServiceJourney:499-180509-17087358,NSR:Quay:53047,SKY:ServiceJourney:493-180509-17087602,1
NSR:Quay:58003,SKY:ServiceJourney:910-180583-17258027,NSR:Quay:58003,SKY:ServiceJourney:910-180583-17258031,1
NSR:Quay:49625,SKY:ServiceJourney:610-179590-15993403,NSR:Quay:49626,SKY:ServiceJourney:603-179590-15993552,1
NSR:Quay:55163,SKY:ServiceJourney:911-180583-17258068,NSR:Quay:55163,SKY:ServiceJourney:901-180583-17257925,1
NSR:Quay:53046,SKY:ServiceJourney:484-178712-17087788,NSR:Quay:53046,SKY:ServiceJourney:485-178712-17093206,1
NSR:Quay:99593,SKY:ServiceJourney:26-179548-16769513,NSR:Quay:53416,SKY:ServiceJourney:35-179548-16769327,1
NSR:Quay:99593,SKY:ServiceJourney:26-179876-16769516,NSR:Quay:53416,SKY:ServiceJourney:33-179876-17307090,1
NSR:Quay:49644,SKY:ServiceJourney:606-178872-15993531,NSR:Quay:49644,SKY:ServiceJourney:600-178872-16995144,1
NSR:Quay:49625,SKY:ServiceJourney:602-179588-15993347,NSR:Quay:49626,SKY:ServiceJourney:610-179588-15993459,1
NSR:Quay:102567,SKY:ServiceJourney:340-178194-17161563,NSR:Quay:102565,SKY:ServiceJourney:300-178194-16974768,1
NSR:Quay:51886,SKY:ServiceJourney:50E-179596-15994542,NSR:Quay:51886,SKY:ServiceJourney:53-179596-16885968,1
NSR:Quay:53044,SKY:ServiceJourney:493-178551-17093415,NSR:Quay:53043,SKY:ServiceJourney:499-178551-17092998,1
NSR:Quay:102565,SKY:ServiceJourney:300E-178191-16973921,NSR:Quay:102567,SKY:ServiceJourney:340-178191-16974270,1
NSR:Quay:53043,SKY:ServiceJourney:495-178551-17093051,NSR:Quay:53043,SKY:ServiceJourney:484-178551-17087800,1
NSR:Quay:51886,SKY:ServiceJourney:50E-180427-17338110,NSR:Quay:51886,SKY:ServiceJourney:53-180427-17338346,1
NSR:Quay:53541,SKY:ServiceJourney:990-178237-16407103,NSR:Quay:53541,SKY:ServiceJourney:991-178237-16985782,1
NSR:Quay:56538,SKY:ServiceJourney:495-180479-17340191,NSR:Quay:56538,SKY:ServiceJourney:499-180479-17340132,1
NSR:Quay:49625,SKY:ServiceJourney:600-179592-16995140,NSR:Quay:49626,SKY:ServiceJourney:607-179592-15993509,1
NSR:Quay:51058,SKY:ServiceJourney:554-175905-16409828,NSR:Quay:51058,SKY:ServiceJourney:620-175905-16409960,1
NSR:Quay:49644,SKY:ServiceJourney:607-179596-15993524,NSR:Quay:49644,SKY:ServiceJourney:600-179596-16995137,1
NSR:Quay:51886,SKY:ServiceJourney:50E-180400-17336305,NSR:Quay:51886,SKY:ServiceJourney:53-180400-17336083,1
NSR:Quay:99593,SKY:ServiceJourney:36-180583-16768693,NSR:Quay:53415,SKY:ServiceJourney:27-180583-16768339,1
NSR:Quay:53046,SKY:ServiceJourney:483-180509-17087701,NSR:Quay:53043,SKY:ServiceJourney:484-180509-17087794,1
NSR:Quay:56538,SKY:ServiceJourney:497-180505-17087767,NSR:Quay:56538,SKY:ServiceJourney:495-180505-17087421,1
NSR:Quay:51664,SKY:ServiceJourney:671-175905-16410057,NSR:Quay:51664,SKY:ServiceJourney:671-175905-16410058,1
NSR:Quay:102566,SKY:ServiceJourney:330-178194-16817328,NSR:Quay:102565,SKY:ServiceJourney:300-178194-16974696,1
NSR:Quay:58010,SKY:ServiceJourney:345-178194-17161605,NSR:Quay:58010,SKY:ServiceJourney:345-178194-17161606,1
NSR:Quay:51886,SKY:ServiceJourney:50E-179590-15994543,NSR:Quay:51886,SKY:ServiceJourney:53-179590-16885962,1
NSR:Quay:58003,SKY:ServiceJourney:910-179645-17244804,NSR:Quay:58003,SKY:ServiceJourney:910-179645-17244805,1
NSR:Quay:53044,SKY:ServiceJourney:493-180509-17087578,NSR:Quay:53043,SKY:ServiceJourney:495-180509-17087425,1
NSR:Quay:53046,SKY:ServiceJourney:484-178551-17087790,NSR:Quay:53048,SKY:ServiceJourney:482-178551-17087744,1
NSR:Quay:102566,SKY:ServiceJourney:330-179253-17156962,NSR:Quay:102565,SKY:ServiceJourney:300-179253-17157015,1
NSR:Quay:58351,SKY:ServiceJourney:312-179219-17155876,NSR:Quay:58351,SKY:ServiceJourney:310-179219-17155694,1
NSR:Quay:102567,SKY:ServiceJourney:340-179281-17161414,NSR:Quay:102565,SKY:ServiceJourney:300-179281-17161013,1
NSR:Quay:99593,SKY:ServiceJourney:26-179548-16769541,NSR:Quay:53418,SKY:ServiceJourney:34-179548-16769290,1
NSR:Quay:58496,SKY:ServiceJourney:740-176049-16407188,NSR:Quay:58496,SKY:ServiceJourney:743-176049-16407193,1
NSR:Quay:49625,SKY:ServiceJourney:610-179596-15993402,NSR:Quay:49626,SKY:ServiceJourney:607-179596-15993510,1
NSR:Quay:57648,SKY:ServiceJourney:900-180583-17257893,NSR:Quay:57648,SKY:ServiceJourney:901-180583-17257925,1
NSR:Quay:51229,SKY:ServiceJourney:465-180505-17087526,NSR:Quay:51230,SKY:ServiceJourney:450-180505-17087271,1
NSR:Quay:58337,SKY:ServiceJourney:300-178194-16974767,NSR:Quay:58336,SKY:ServiceJourney:310-178194-16975418,1
NSR:Quay:50561,SKY:ServiceJourney:450E-180509-17087718,NSR:Quay:108889,SKY:ServiceJourney:452-180509-17087559,1
NSR:Quay:49643,SKY:ServiceJourney:600-179594-16995153,NSR:Quay:49643,SKY:ServiceJourney:740-179594-15994824,1
NSR:Quay:51227,SKY:ServiceJourney:460-180479-17340027,NSR:Quay:51228,SKY:ServiceJourney:442-180479-17340391,1
NSR:Quay:54056,SKY:ServiceJourney:990-180704-16407128,NSR:Quay:54056,SKY:ServiceJourney:945-180704-17157180,1
NSR:Quay:58091,SKY:ServiceJourney:910-180583-17258002,NSR:Quay:58091,SKY:ServiceJourney:912-180583-17258043,1
NSR:Quay:49625,SKY:ServiceJourney:600-178874-16995127,NSR:Quay:49626,SKY:ServiceJourney:601-178874-15993591,1
NSR:Quay:52078,SKY:ServiceJourney:471-180507-17086703,NSR:Quay:52077,SKY:ServiceJourney:460-180507-17087021,1
NSR:Quay:57648,SKY:ServiceJourney:910-179815-17268193,NSR:Quay:57648,SKY:ServiceJourney:900-179815-17268291,1
NSR:Quay:53047,SKY:ServiceJourney:499-178712-17093012,NSR:Quay:53047,SKY:ServiceJourney:495-178712-17093102,1
NSR:Quay:102566,SKY:ServiceJourney:330-179253-17156961,NSR:Quay:102565,SKY:ServiceJourney:300-179253-17157017,1
NSR:Quay:52077,SKY:ServiceJourney:460-180479-17340047,NSR:Quay:52078,SKY:ServiceJourney:479-180479-17340450,1
NSR:Quay:58338,SKY:ServiceJourney:313-178194-16817693,NSR:Quay:58338,SKY:ServiceJourney:300-178194-16974696,1
NSR:Quay:51613,SKY:ServiceJourney:465-180507-17087538,NSR:Quay:51613,SKY:ServiceJourney:466-180507-17087755,1
NSR:Quay:102566,SKY:ServiceJourney:320-179236-17156694,NSR:Quay:102565,SKY:ServiceJourney:300-179236-17156726,1
NSR:Quay:52078,SKY:ServiceJourney:471-180509-17086732,NSR:Quay:52077,SKY:ServiceJourney:460-180509-17087048,1
NSR:Quay:58003,SKY:ServiceJourney:910-180583-17258027,NSR:Quay:58003,SKY:ServiceJourney:910-180583-17258005,1
